MEMBER_KEY,MEMBER_NAME_x,YEAR,YEARLY_SPEND,TARGET_SPEND,MEMBER_NAME_y,BUSINESS_TYPE,POSTCODE_AREA,SECTOR_1,SECTOR_2,SIC_CODES,TRADE_COUNTER,WEB_PRESENCE
82378e6059dbd5709d54a14e376bd142,World Of Power.co.uk,2016,789119.54,,World Of Power.co.uk,Member,SK,,,,False,False
82378e6059dbd5709d54a14e376bd142,World Of Power.co.uk,2017,765659.13,,World Of Power.co.uk,Member,SK,,,,False,False
82378e6059dbd5709d54a14e376bd142,World Of Power.co.uk,2018,764163.09,,World Of Power.co.uk,Member,SK,,,,False,False
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2017,2878067.65,,Toolshop Direct,Supplier,,,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2017,2878067.65,,Toolshop Direct Ltd,Member,CF,Traders Generalist,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2017,2878067.65,,Toolshop Direct Ltd.,Supplier,EX,Maintenance,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2018,4945176.1,,Toolshop Direct,Supplier,,,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2018,4945176.1,,Toolshop Direct Ltd,Member,CF,Traders Generalist,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2018,4945176.1,,Toolshop Direct Ltd.,Supplier,EX,Maintenance,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2019,3831782.49,,Toolshop Direct,Supplier,,,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2019,3831782.49,,Toolshop Direct Ltd,Member,CF,Traders Generalist,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2019,3831782.49,,Toolshop Direct Ltd.,Supplier,EX,Maintenance,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2020,5607352.9,,Toolshop Direct,Supplier,,,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2020,5607352.9,,Toolshop Direct Ltd,Member,CF,Traders Generalist,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2020,5607352.9,,Toolshop Direct Ltd.,Supplier,EX,Maintenance,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2021,4569272.72,,Toolshop Direct,Supplier,,,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2021,4569272.72,,Toolshop Direct Ltd,Member,CF,Traders Generalist,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2021,4569272.72,,Toolshop Direct Ltd.,Supplier,EX,Maintenance,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2022,1791012.21,3244000.0,Toolshop Direct,Supplier,,,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2022,1791012.21,3244000.0,Toolshop Direct Ltd,Member,CF,Traders Generalist,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2022,1791012.21,3244000.0,Toolshop Direct Ltd.,Supplier,EX,Maintenance,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2023,350390.29,2048318.0,Toolshop Direct,Supplier,,,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2023,350390.29,2048318.0,Toolshop Direct Ltd,Member,CF,Traders Generalist,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2023,350390.29,2048318.0,Toolshop Direct Ltd.,Supplier,EX,Maintenance,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2024,5474.35,307049.0,Toolshop Direct,Supplier,,,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2024,5474.35,307049.0,Toolshop Direct Ltd,Member,CF,Traders Generalist,,46620,True,True
82a941feee522644483fe0004ad1f01b,Toolshop Direct Ltd,2024,5474.35,307049.0,Toolshop Direct Ltd.,Supplier,EX,Maintenance,,46620,True,True
82ec47ddfe80e55d36f437452dd41dd2,Workshop Supplies North East Ltd,2016,456150.2,,Workshop Supplies North East Ltd,Member,DL,Fixings & Fasteners Specialist,Engineering,47520,True,True
82ec47ddfe80e55d36f437452dd41dd2,Workshop Supplies North East Ltd,2017,374846.56,,Workshop Supplies North East Ltd,Member,DL,Fixings & Fasteners Specialist,Engineering,47520,True,True
82ec47ddfe80e55d36f437452dd41dd2,Workshop Supplies North East Ltd,2018,362886.15,,Workshop Supplies North East Ltd,Member,DL,Fixings & Fasteners Specialist,Engineering,47520,True,True
82ec47ddfe80e55d36f437452dd41dd2,Workshop Supplies North East Ltd,2021,251.83,,Workshop Supplies North East Ltd,Member,DL,Fixings & Fasteners Specialist,Engineering,47520,True,True
83639f2e0925e71574da3e20403fdb23,BAM Site Solutions Limited,2021,63968.66,,BAM Site Solutions Limited,Member,NN,PPE Specialist,,41201,True,True
83639f2e0925e71574da3e20403fdb23,BAM Site Solutions Limited,2022,231502.28,209000.0,BAM Site Solutions Limited,Member,NN,PPE Specialist,,41201,True,True
83639f2e0925e71574da3e20403fdb23,BAM Site Solutions Limited,2023,413698.03,286287.0,BAM Site Solutions Limited,Member,NN,PPE Specialist,,41201,True,True
83639f2e0925e71574da3e20403fdb23,BAM Site Solutions Limited,2024,35882.3,547043.0,BAM Site Solutions Limited,Member,NN,PPE Specialist,,41201,True,True
8379e2f7e20fec25e5d55eb8c0b0fbf5,Caswells Group,2020,203443.62,,Caswells Group,Member,TS,PPE Specialist,PPE Specialist,,True,True
8379e2f7e20fec25e5d55eb8c0b0fbf5,Caswells Group,2021,235423.53,,Caswells Group,Member,TS,PPE Specialist,PPE Specialist,,True,True
8379e2f7e20fec25e5d55eb8c0b0fbf5,Caswells Group,2022,404977.24,354000.0,Caswells Group,Member,TS,PPE Specialist,PPE Specialist,,True,True
8379e2f7e20fec25e5d55eb8c0b0fbf5,Caswells Group,2023,722614.17,382353.0,Caswells Group,Member,TS,PPE Specialist,PPE Specialist,,True,True
8379e2f7e20fec25e5d55eb8c0b0fbf5,Caswells Group,2024,13980.66,590791.0,Caswells Group,Member,TS,PPE Specialist,PPE Specialist,,True,True
83a169258acd84f7ae3ff2bce82d8ee6,Transpower Drives Ltd,2020,109.54,,Transpower Drives Ltd,Member,NN,Facilities Management Specialist,"Maintenance, Repair and Overhaul",46900,True,True
83dc8d45a3d018a79307f6fbc09f3ae4,Carbide (UK) Ltd,2020,138288.07,,Carbide (UK) Ltd,Member,HU,Facilities Management Specialist,Construction Supplies,46620|33110,,
83dc8d45a3d018a79307f6fbc09f3ae4,Carbide (UK) Ltd,2021,643541.37,,Carbide (UK) Ltd,Member,HU,Facilities Management Specialist,Construction Supplies,46620|33110,,
83dc8d45a3d018a79307f6fbc09f3ae4,Carbide (UK) Ltd,2022,780369.64,631000.0,Carbide (UK) Ltd,Member,HU,Facilities Management Specialist,Construction Supplies,46620|33110,,
83dc8d45a3d018a79307f6fbc09f3ae4,Carbide (UK) Ltd,2023,746661.21,684216.0,Carbide (UK) Ltd,Member,HU,Facilities Management Specialist,Construction Supplies,46620|33110,,
83dc8d45a3d018a79307f6fbc09f3ae4,Carbide (UK) Ltd,2024,41630.5,671206.0,Carbide (UK) Ltd,Member,HU,Facilities Management Specialist,Construction Supplies,46620|33110,,
847867ecb5a09748e3876a22f137734f,Toolden Limited,2020,4051063.7,,Toolden Limited,Member,AB,Power Tool Specialist,Power Tools Specialist,47990,False,True
847867ecb5a09748e3876a22f137734f,Toolden Limited,2021,16096108.67,,Toolden Limited,Member,AB,Power Tool Specialist,Power Tools Specialist,47990,False,True
847867ecb5a09748e3876a22f137734f,Toolden Limited,2022,18381676.259999998,13920000.0,Toolden Limited,Member,AB,Power Tool Specialist,Power Tools Specialist,47990,False,True
847867ecb5a09748e3876a22f137734f,Toolden Limited,2023,20514148.64,15159336.0,Toolden Limited,Member,AB,Power Tool Specialist,Power Tools Specialist,47990,False,True
847867ecb5a09748e3876a22f137734f,Toolden Limited,2024,4337560.51,16706712.0,Toolden Limited,Member,AB,Power Tool Specialist,Power Tools Specialist,47990,False,True
8488b38c350bc32a52294ec6afc4b098,Motion Components Ltd,2018,1562.95,,Motion Components Ltd,Member,IP,,,,,
8488b38c350bc32a52294ec6afc4b098,Motion Components Ltd,2019,249.97,,Motion Components Ltd,Member,IP,,,,,
8488b38c350bc32a52294ec6afc4b098,Motion Components Ltd,2020,106.2,,Motion Components Ltd,Member,IP,,,,,
84daa3638f4f1179a4d381367136d079,Guildford Tool Supplies Ltd,2016,134044.85,,Guildford Tool Supplies Ltd,Member,GU,,,,False,False
84daa3638f4f1179a4d381367136d079,Guildford Tool Supplies Ltd,2017,29541.35,,Guildford Tool Supplies Ltd,Member,GU,,,,False,False
84daa3638f4f1179a4d381367136d079,Guildford Tool Supplies Ltd,2021,0.0,,Guildford Tool Supplies Ltd,Member,GU,,,,False,False
84e0954007d41e984ccae861a1229493,Forward Industrial Products Group Ltd,2020,42719.97,,Forward Industrial Products Group Ltd,Member,B,Fixings & Fasteners Specialist,Engineering,46900,True,False
84e0954007d41e984ccae861a1229493,Forward Industrial Products Group Ltd,2021,201625.34,,Forward Industrial Products Group Ltd,Member,B,Fixings & Fasteners Specialist,Engineering,46900,True,False
84e0954007d41e984ccae861a1229493,Forward Industrial Products Group Ltd,2022,255242.2,247000.0,Forward Industrial Products Group Ltd,Member,B,Fixings & Fasteners Specialist,Engineering,46900,True,False
84e0954007d41e984ccae861a1229493,Forward Industrial Products Group Ltd,2023,237239.97,240318.0,Forward Industrial Products Group Ltd,Member,B,Fixings & Fasteners Specialist,Engineering,46900,True,False
84e0954007d41e984ccae861a1229493,Forward Industrial Products Group Ltd,2024,1851.89,234465.0,Forward Industrial Products Group Ltd,Member,B,Fixings & Fasteners Specialist,Engineering,46900,True,False
858611dc39597c6b0d3fed24caacebaf,KSP Tooling Ltd,2016,391326.68,,KSP Tooling Ltd,Member,DN,Traders Generalist,Engineering Supplies - Cutting Tools,33190,True,True
858611dc39597c6b0d3fed24caacebaf,KSP Tooling Ltd,2017,444530.4,,KSP Tooling Ltd,Member,DN,Traders Generalist,Engineering Supplies - Cutting Tools,33190,True,True
858611dc39597c6b0d3fed24caacebaf,KSP Tooling Ltd,2018,382394.42,,KSP Tooling Ltd,Member,DN,Traders Generalist,Engineering Supplies - Cutting Tools,33190,True,True
858611dc39597c6b0d3fed24caacebaf,KSP Tooling Ltd,2019,500.68,,KSP Tooling Ltd,Member,DN,Traders Generalist,Engineering Supplies - Cutting Tools,33190,True,True
858611dc39597c6b0d3fed24caacebaf,KSP Tooling Ltd,2021,883.29,,KSP Tooling Ltd,Member,DN,Traders Generalist,Engineering Supplies - Cutting Tools,33190,True,True
85cfc4d9c233461d3cdeb4884f71ee4c,Colbrook Supplies Direct Ltd,2021,175918.07,,Colbrook Supplies Direct Ltd,Member,ML,PPE Specialist,,46750,True,True
85cfc4d9c233461d3cdeb4884f71ee4c,Colbrook Supplies Direct Ltd,2022,215197.56,192000.0,Colbrook Supplies Direct Ltd,Member,ML,PPE Specialist,,46750,True,True
85cfc4d9c233461d3cdeb4884f71ee4c,Colbrook Supplies Direct Ltd,2023,91517.55,199550.0,Colbrook Supplies Direct Ltd,Member,ML,PPE Specialist,,46750,True,True
85cfc4d9c233461d3cdeb4884f71ee4c,Colbrook Supplies Direct Ltd,2024,1696.13,137835.0,Colbrook Supplies Direct Ltd,Member,ML,PPE Specialist,,46750,True,True
86bd0d297149f3de778f76f693017965,Engineering Tool Sup Ltd,2016,530891.43,,Engineering Tool Sup Ltd,Member,BD,,,,False,False
86bd0d297149f3de778f76f693017965,Engineering Tool Sup Ltd,2017,289096.01,,Engineering Tool Sup Ltd,Member,BD,,,,False,False
86bd0d297149f3de778f76f693017965,Engineering Tool Sup Ltd,2018,90.58,,Engineering Tool Sup Ltd,Member,BD,,,,False,False
86bd0d297149f3de778f76f693017965,Engineering Tool Sup Ltd,2020,-19.63,,Engineering Tool Sup Ltd,Member,BD,,,,False,False
86bd0d297149f3de778f76f693017965,Engineering Tool Sup Ltd,2022,19.63,0.0,Engineering Tool Sup Ltd,Member,BD,,,,False,False
877b291b76802f3d3eb838a2ac939720,S J Andrew & Sons Ltd,2016,433131.54,,S J Andrew & Sons Ltd,Member,TR,Traders Generalist,Engineering,,True,True
877b291b76802f3d3eb838a2ac939720,S J Andrew & Sons Ltd,2017,473393.17,,S J Andrew & Sons Ltd,Member,TR,Traders Generalist,Engineering,,True,True
877b291b76802f3d3eb838a2ac939720,S J Andrew & Sons Ltd,2018,585508.71,,S J Andrew & Sons Ltd,Member,TR,Traders Generalist,Engineering,,True,True
877b291b76802f3d3eb838a2ac939720,S J Andrew & Sons Ltd,2019,2344.5,,S J Andrew & Sons Ltd,Member,TR,Traders Generalist,Engineering,,True,True
877b291b76802f3d3eb838a2ac939720,S J Andrew & Sons Ltd,2020,2079.23,,S J Andrew & Sons Ltd,Member,TR,Traders Generalist,Engineering,,True,True
877b291b76802f3d3eb838a2ac939720,S J Andrew & Sons Ltd,2021,1349.8600000000001,,S J Andrew & Sons Ltd,Member,TR,Traders Generalist,Engineering,,True,True
886c4eeb00f04dab75f50b097bf29766,FIX AND WELD LTD,2018,29057.84,,FIX AND WELD LTD,Member,GL,,,,,
886c4eeb00f04dab75f50b097bf29766,FIX AND WELD LTD,2019,652.9200000000001,,FIX AND WELD LTD,Member,GL,,,,,
886c4eeb00f04dab75f50b097bf29766,FIX AND WELD LTD,2020,496.57000000000005,,FIX AND WELD LTD,Member,GL,,,,,
886c4eeb00f04dab75f50b097bf29766,FIX AND WELD LTD,2021,131.27,,FIX AND WELD LTD,Member,GL,,,,,
88d582ff4ed0ac533275b40831e720a6,WARWICK IND SUPPLIES,2018,1718.3100000000002,,WARWICK IND SUPPLIES,Member,B,,,,,
88d582ff4ed0ac533275b40831e720a6,WARWICK IND SUPPLIES,2019,122.92,,WARWICK IND SUPPLIES,Member,B,,,,,
88d582ff4ed0ac533275b40831e720a6,WARWICK IND SUPPLIES,2020,865.02,,WARWICK IND SUPPLIES,Member,B,,,,,
88d582ff4ed0ac533275b40831e720a6,WARWICK IND SUPPLIES,2021,3287.58,,WARWICK IND SUPPLIES,Member,B,,,,,
8976391da7bdce41b7ee519118b8e11f,MST Ltd (Tiverton),2020,221.28,,MST Ltd (Tiverton),Member,EX,Traders Generalist,Construction Supplies,,True,True
8976391da7bdce41b7ee519118b8e11f,MST Ltd (Tiverton),2020,221.28,,MST Ltd (Ivybridge),Member,PL,,Construction Supplies,,True,True
8976391da7bdce41b7ee519118b8e11f,MST Ltd (Tiverton),2021,0.0,,MST Ltd (Tiverton),Member,EX,Traders Generalist,Construction Supplies,,True,True
8976391da7bdce41b7ee519118b8e11f,MST Ltd (Tiverton),2021,0.0,,MST Ltd (Ivybridge),Member,PL,,Construction Supplies,,True,True
8976391da7bdce41b7ee519118b8e11f,MST Ltd (Tiverton),2022,2883.83,9000.0,MST Ltd (Tiverton),Member,EX,Traders Generalist,Construction Supplies,,True,True
8976391da7bdce41b7ee519118b8e11f,MST Ltd (Tiverton),2022,2883.83,9000.0,MST Ltd (Ivybridge),Member,PL,,Construction Supplies,,True,True
89c5c0204ca455d2b4430f3f0a464bce,ABT Machine Tools & Tooling,2016,232190.61,,ABT Machine Tools & Tooling,Member,G,Cutting Tools Specialist,"Maintenance, Repair and Overhaul",46140,False,True
89c5c0204ca455d2b4430f3f0a464bce,ABT Machine Tools & Tooling,2017,302699.02,,ABT Machine Tools & Tooling,Member,G,Cutting Tools Specialist,"Maintenance, Repair and Overhaul",46140,False,True
89c5c0204ca455d2b4430f3f0a464bce,ABT Machine Tools & Tooling,2018,374419.44,,ABT Machine Tools & Tooling,Member,G,Cutting Tools Specialist,"Maintenance, Repair and Overhaul",46140,False,True
89c5c0204ca455d2b4430f3f0a464bce,ABT Machine Tools & Tooling,2019,326583.98,,ABT Machine Tools & Tooling,Member,G,Cutting Tools Specialist,"Maintenance, Repair and Overhaul",46140,False,True
89c5c0204ca455d2b4430f3f0a464bce,ABT Machine Tools & Tooling,2020,311918.54,,ABT Machine Tools & Tooling,Member,G,Cutting Tools Specialist,"Maintenance, Repair and Overhaul",46140,False,True
89c5c0204ca455d2b4430f3f0a464bce,ABT Machine Tools & Tooling,2021,125324.67,,ABT Machine Tools & Tooling,Member,G,Cutting Tools Specialist,"Maintenance, Repair and Overhaul",46140,False,True
89f16e237210f5c5291f8ddafee1e149,TOOLRUNNER LTD   (ths),2018,854.1800000000001,,Toolrunner (Part of ABT),Member,AB,Traders Generalist,,46140,True,True
89f16e237210f5c5291f8ddafee1e149,Toolrunner Ltd,2020,27266.11,,Toolrunner (Part of ABT),Member,AB,Traders Generalist,,46140,True,True
89f16e237210f5c5291f8ddafee1e149,Toolrunner Ltd,2021,124353.20999999999,,Toolrunner (Part of ABT),Member,AB,Traders Generalist,,46140,True,True
89f16e237210f5c5291f8ddafee1e149,Toolrunner Ltd,2022,114721.6,78000.0,Toolrunner (Part of ABT),Member,AB,Traders Generalist,,46140,True,True
89f16e237210f5c5291f8ddafee1e149,Toolrunner Ltd,2023,40231.73,105828.0,Toolrunner (Part of ABT),Member,AB,Traders Generalist,,46140,True,True
89f2632ccf5caf1aef68ea2e5e552d8e,Jennings Engineering Supplies Ltd,2016,405125.81,,Jennings Engineering Supplies Ltd,Member,CM,Traders Generalist,Engineering,71129,False,True
89f2632ccf5caf1aef68ea2e5e552d8e,Jennings Engineering Supplies Ltd,2017,377685.57,,Jennings Engineering Supplies Ltd,Member,CM,Traders Generalist,Engineering,71129,False,True
89f2632ccf5caf1aef68ea2e5e552d8e,Jennings Engineering Supplies Ltd,2018,546191.51,,Jennings Engineering Supplies Ltd,Member,CM,Traders Generalist,Engineering,71129,False,True
8be862492a10e4d1468640258d674082,Godfreys IT Ltd,2016,489945.93,,Godfreys IT Ltd,Member,NR,Wholesaler,Construction Supplies,47910|47190,True,True
8be862492a10e4d1468640258d674082,Godfreys IT Ltd,2017,1013977.85,,Godfreys IT Ltd,Member,NR,Wholesaler,Construction Supplies,47910|47190,True,True
8be862492a10e4d1468640258d674082,Godfreys IT Ltd,2018,763376.05,,Godfreys IT Ltd,Member,NR,Wholesaler,Construction Supplies,47910|47190,True,True
8c3d2063db838e88502a501d992e9e8b,Industrial Products & Supplies Reading,2016,61441.05,,Industrial Products & Supplies Reading,Member,RG,Industrial Distribution,Engineering,46690,False,True
8c3d2063db838e88502a501d992e9e8b,Industrial Products & Supplies Reading,2016,61441.05,,Industrial Products & Supplies Bridgewater,Member,TA,,,,False,False
8c3d2063db838e88502a501d992e9e8b,Industrial Products & Supplies Reading,2017,34964.5,,Industrial Products & Supplies Reading,Member,RG,Industrial Distribution,Engineering,46690,False,True
8c3d2063db838e88502a501d992e9e8b,Industrial Products & Supplies Reading,2017,34964.5,,Industrial Products & Supplies Bridgewater,Member,TA,,,,False,False
8c3d2063db838e88502a501d992e9e8b,Industrial Products & Supplies Reading,2018,14908.91,,Industrial Products & Supplies Reading,Member,RG,Industrial Distribution,Engineering,46690,False,True
8c3d2063db838e88502a501d992e9e8b,Industrial Products & Supplies Reading,2018,14908.91,,Industrial Products & Supplies Bridgewater,Member,TA,,,,False,False
8c3d2063db838e88502a501d992e9e8b,Industrial Products & Supplies Reading,2020,252.72,,Industrial Products & Supplies Reading,Member,RG,Industrial Distribution,Engineering,46690,False,True
8c3d2063db838e88502a501d992e9e8b,Industrial Products & Supplies Reading,2020,252.72,,Industrial Products & Supplies Bridgewater,Member,TA,,,,False,False
8c3d2063db838e88502a501d992e9e8b,Industrial Products & Supplies Reading,2021,164.94,,Industrial Products & Supplies Reading,Member,RG,Industrial Distribution,Engineering,46690,False,True
8c3d2063db838e88502a501d992e9e8b,Industrial Products & Supplies Reading,2021,164.94,,Industrial Products & Supplies Bridgewater,Member,TA,,,,False,False
8ca9983f6a6ccdd46d0b73724d3850ff,Eurotools Ltd ta Europol,2016,1499.36,,Eurotools Ltd ta Europol,Member,BS,Industrial Distribution,,46690,False,True
8ca9983f6a6ccdd46d0b73724d3850ff,Eurotools Ltd ta Europol,2017,2470.65,,Eurotools Ltd ta Europol,Member,BS,Industrial Distribution,,46690,False,True
8ca9983f6a6ccdd46d0b73724d3850ff,Eurotools Ltd ta Europol,2018,2020.6100000000001,,Eurotools Ltd ta Europol,Member,BS,Industrial Distribution,,46690,False,True
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2020,77596.54,,JT Westhorp t/a WES Industrial & Welding Supplies (Witham),Member,CM,Traders Generalist,,,False,True
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2020,77596.54,,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),Member,IG,Traders Generalist,Construction Supplies,,True,True
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2020,77596.54,,JT Westhorp t/a WES Industrial & Welding Supplies (Rochester),Member,ME,Traders Generalist,Engineering Supplies - Cutting Tools,,True,False
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2021,378295.33,,JT Westhorp t/a WES Industrial & Welding Supplies (Witham),Member,CM,Traders Generalist,,,False,True
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2021,378295.33,,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),Member,IG,Traders Generalist,Construction Supplies,,True,True
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2021,378295.33,,JT Westhorp t/a WES Industrial & Welding Supplies (Rochester),Member,ME,Traders Generalist,Engineering Supplies - Cutting Tools,,True,False
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2022,465981.11,353000.0,JT Westhorp t/a WES Industrial & Welding Supplies (Witham),Member,CM,Traders Generalist,,,False,True
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2022,465981.11,353000.0,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),Member,IG,Traders Generalist,Construction Supplies,,True,True
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2022,465981.11,353000.0,JT Westhorp t/a WES Industrial & Welding Supplies (Rochester),Member,ME,Traders Generalist,Engineering Supplies - Cutting Tools,,True,False
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2023,496814.61,428740.0,JT Westhorp t/a WES Industrial & Welding Supplies (Witham),Member,CM,Traders Generalist,,,False,True
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2023,496814.61,428740.0,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),Member,IG,Traders Generalist,Construction Supplies,,True,True
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2023,496814.61,428740.0,JT Westhorp t/a WES Industrial & Welding Supplies (Rochester),Member,ME,Traders Generalist,Engineering Supplies - Cutting Tools,,True,False
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2024,14840.4,527268.0,JT Westhorp t/a WES Industrial & Welding Supplies (Witham),Member,CM,Traders Generalist,,,False,True
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2024,14840.4,527268.0,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),Member,IG,Traders Generalist,Construction Supplies,,True,True
8cbc817f3af55b7114880740b08f9c79,JT Westhorp t/a WES Industrial & Welding Supplies (Barking),2024,14840.4,527268.0,JT Westhorp t/a WES Industrial & Welding Supplies (Rochester),Member,ME,Traders Generalist,Engineering Supplies - Cutting Tools,,True,False
8cd3773c602f99559d7f813d94299653,Macs Builders Merchants Ltd (St Johns),2020,5105.49,,Macs Builders Merchants Ltd (Peel),Member,IM,Builders Merchant,Construction Supplies,,True,True
8cd3773c602f99559d7f813d94299653,Macs Builders Merchants Ltd (St Johns),2021,30119.63,,Macs Builders Merchants Ltd (Peel),Member,IM,Builders Merchant,Construction Supplies,,True,True
8cd3773c602f99559d7f813d94299653,Macs Builders Merchants Ltd (St Johns),2022,22175.87,10000.0,Macs Builders Merchants Ltd (Peel),Member,IM,Builders Merchant,Construction Supplies,,True,True
8cd3773c602f99559d7f813d94299653,Macs Builders Merchants Ltd (St Johns),2023,1542.32,9749.0,Macs Builders Merchants Ltd (Peel),Member,IM,Builders Merchant,Construction Supplies,,True,True
8cd3773c602f99559d7f813d94299653,Macs Builders Merchants Ltd (St Johns),2024,0.0,799.0,Macs Builders Merchants Ltd (Peel),Member,IM,Builders Merchant,Construction Supplies,,True,True
8d17dd3f7c75f8030468c422fb4bc507,AHC Tools (Alloa Hire Centre),2016,1009934.88,,AHC Tools (Alloa Hire Centre),Member,FK,Hire Company,Construction Supplies,77390,True,True
8d17dd3f7c75f8030468c422fb4bc507,AHC Tools (Alloa Hire Centre),2017,1346864.68,,AHC Tools (Alloa Hire Centre),Member,FK,Hire Company,Construction Supplies,77390,True,True
8d17dd3f7c75f8030468c422fb4bc507,AHC Tools (Alloa Hire Centre),2018,1362459.17,,AHC Tools (Alloa Hire Centre),Member,FK,Hire Company,Construction Supplies,77390,True,True
8d17dd3f7c75f8030468c422fb4bc507,AHC Tools (Alloa Hire Centre),2021,64.56,,AHC Tools (Alloa Hire Centre),Member,FK,Hire Company,Construction Supplies,77390,True,True
8e6c2209e0fae14758b4ea0508b4a988,Bearing Traders Ltd,2019,203.4,,Bearing Traders Ltd (Bishop Auckland),Member,DL,,Engineering,,False,True
8e6c2209e0fae14758b4ea0508b4a988,Bearing Traders Ltd,2019,203.4,,Bearing Traders Ltd,Member,HP,Facilities Management Specialist,"Maintenance, Repair and Overhaul",46690,True,True
8e6c2209e0fae14758b4ea0508b4a988,Bearing Traders Ltd,2019,203.4,,Bearing Traders Ltd Wrexham,Member,LL,,Engineering Supplies - Cutting Tools,,True,True
8e6c2209e0fae14758b4ea0508b4a988,Bearing Traders Ltd,2019,203.4,,Bearing Traders Ltd (Banbury),Member,OX,,Engineering,,True,True
8e6c2209e0fae14758b4ea0508b4a988,Bearing Traders Ltd,2019,203.4,,Bearing Traders Ltd (Uxbridge),Member,UB,,Engineering,,True,True
8f2be1b6cc0543564f25150488964a4e,Diamond Industrial Supply Co Ltd (Falkirk),2023,273967.26,,Diamond Industrial Supply Co Ltd (Falkirk),Member,FK,Wholesaler,,,False,True
8f2be1b6cc0543564f25150488964a4e,Diamond Industrial Supply Co Ltd (Falkirk),2023,273967.26,,Diamond Industrial Supply Co Ltd (Perth),Member,PH,Wholesaler,,,False,True
8f2be1b6cc0543564f25150488964a4e,Diamond Industrial Supply Co Ltd (Falkirk),2024,22352.89,276276.0,Diamond Industrial Supply Co Ltd (Falkirk),Member,FK,Wholesaler,,,False,True
8f2be1b6cc0543564f25150488964a4e,Diamond Industrial Supply Co Ltd (Falkirk),2024,22352.89,276276.0,Diamond Industrial Supply Co Ltd (Perth),Member,PH,Wholesaler,,,False,True
912789e4eb72253206c3cb2115b0d132,M S Holdings (IOW) Ltd,2016,232954.04,,M S Holdings (IOW) Ltd,Member,PO,Industrial Distribution,Engineering,46620|46180,True,True
